shelfmark,iiif_url,url,orig_shelfmark
Bodl. MS heb. e 75/35,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-75-35.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_152#MS_Heb_e_75-part17,MS. Heb. e. 75/35
Bodl. MS heb. e 69/16,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-69-16.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_146#MS_Heb_e_69-part2,MS. Heb. e. 69/16
Bodl. MS heb. e 32/44,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-32-44.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_121#MS_Heb_e_32-part5,MS. Heb. e. 32/44
Bodl. MS heb. e 106/52,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-106-52.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_107#MS_Heb_e_106,MS. Heb. e. 106/52
Bodl. MS heb. e 38/19,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-38-19.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_127#MS_Heb_e_38,MS. Heb. e. 38/19
Bodl. MS heb. e 40/44,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-40-44.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_129#MS_Heb_e_40-part12,MS. Heb. e. 40/44
Bodl. MS heb. e 48/24,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-48-24.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_136#MS_Heb_e_48-part3,MS. Heb. e. 48/24
Bodl. MS heb. e 76/100,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-76-100.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_153#MS_Heb_e_76-part31,MS. Heb. e. 76/100
Bodl. MS heb. e 50/44,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-50-44.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_138#MS_Heb_e_50-part7,MS. Heb. e. 50/44
Bodl. MS heb. e 102/4,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-102-4.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_103#MS_Heb_e_102-part1,MS. Heb. e. 102/4
Bodl. MS heb. e 99/38,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-99-38.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_163#MS_Heb_e_99-part32,MS. Heb. e. 99/38
Bodl. MS heb. e 39/22,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-39-22.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_128#MS_Heb_e_39-part6,MS. Heb. e. 39/22
Bodl. MS heb. e 76/33,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-76-33.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_153#MS_Heb_e_76-part9,MS. Heb. e. 76/33
Bodl. MS heb. e 31/42,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-31-42.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_120#MS_Heb_e_31-part3,MS. Heb. e. 31/42
Bodl. MS heb. e 105/54,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-105-54.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_106#MS_Heb_e_105-part19,MS. Heb. e. 105/54
Bodl. MS heb. e 93/65,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-93-65.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_157#MS_Heb_e_93-part51,MS. Heb. e. 93/65
Bodl. MS heb. e 101/17,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-101-17.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_102#MS_Heb_e_101-part15,MS. Heb. e. 101/17
Bodl. MS heb. e 97/26,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-97-26.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_161#MS_Heb_e_97-part16,MS. Heb. e. 97/26
Bodl. MS heb. e 44/8,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-44-8.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_132#MS_Heb_e_44-part2,MS. Heb. e. 44/8
Bodl. MS heb. e 74/109,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-74-109.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_151#MS_Heb_e_74-part37,MS. Heb. e. 74/109
Bodl. MS heb. e 43/54,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-43-54.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_131#MS_Heb_e_43-part14,MS. Heb. e. 43/54
Bodl. MS heb. e 41/69,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-41-69.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_130#MS_Heb_e_41-part7,MS. Heb. e. 41/69
Bodl. MS heb. e 51/69,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-51-69.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_139#MS_Heb_e_51,MS. Heb. e. 51/69
Bodl. MS heb. e 47/17,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-47-17.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_135#MS_Heb_e_47-part1,MS. Heb. e. 47/17
Bodl. MS heb. e 98/15,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-98-15.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_162#MS_Heb_e_98-part11,MS. Heb. e. 98/15
Bodl. MS heb. e 94/6,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-94-6.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_158#MS_Heb_e_94-part5,MS. Heb. e. 94/6
Bodl. MS heb. e 106/44,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-106-44.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_107#MS_Heb_e_106,MS. Heb. e. 106/44
Bodl. MS heb. e 32/52,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-32-52.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_121#MS_Heb_e_32-part8,MS. Heb. e. 32/52
Bodl. MS heb. e 75/23,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-75-23.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_152#MS_Heb_e_75-part12,MS. Heb. e. 75/23
Bodl. MS heb. e 71/60,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-71-60.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_148#MS_Heb_e_71-part17,MS. Heb. e. 71/60
Bodl. MS heb. e 36/11,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-36-11.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_125#MS_Heb_e_36-part2,MS. Heb. e. 36/11
Bodl. MS heb. e 39/8,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-39-8.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_128#MS_Heb_e_39-part3,MS. Heb. e. 39/8
Bodl. MS heb. e 41/86,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-41-86.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_130#MS_Heb_e_41-part10,MS. Heb. e. 41/86
Bodl. MS heb. e 44/50,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-44-50.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_132#MS_Heb_e_44-part12,MS. Heb. e. 44/50
Bodl. MS heb. e 106/3,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-106-3.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_107#MS_Heb_e_106,MS. Heb. e. 106/3
Bodl. MS heb. e 50/13,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-50-13.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_138#MS_Heb_e_50-part1,MS. Heb. e. 50/13
Bodl. MS heb. e 54/50,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-54-50.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_141#MS_Heb_e_54-part10,MS. Heb. e. 54/50
Bodl. MS heb. e 37/84,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-37-84.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_126#MS_Heb_e_37-part8,MS. Heb. e. 37/84
Bodl. MS heb. e 40/13,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-40-13.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_129#MS_Heb_e_40-part2,MS. Heb. e. 40/13
Bodl. MS heb. e 72/27,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-72-27.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_149#MS_Heb_e_72-part11,MS. Heb. e. 72/27
Bodl. MS heb. e 33/28,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-33-28.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_122#MS_Heb_e_33-part3,MS. Heb. e. 33/28
Bodl. MS heb. e 31/15,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-31-15.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_120#MS_Heb_e_31-part1,MS. Heb. e. 31/15
Bodl. MS heb. e 93/32,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-93-32.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_157#MS_Heb_e_93-part24,MS. Heb. e. 93/32
Bodl. MS heb. e 76/64,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-76-64.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_153#MS_Heb_e_76-part21,MS. Heb. e. 76/64
Bodl. MS heb. e 74/59,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-74-59.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_151#MS_Heb_e_74-part21,MS. Heb. e. 74/59
Bodl. MS heb. e 25/56,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-25-56.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_114#MS_Heb_e_25-part6,MS. Heb. e. 25/56
Bodl. MS heb. e 39/75,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-39-75.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_128#MS_Heb_e_39-part12,MS. Heb. e. 39/75
Bodl. MS heb. e 47/40,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-47-40.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_135#MS_Heb_e_47-part3,MS. Heb. e. 47/40
Bodl. MS heb. e 41/129,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-41-129.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_130#MS_Heb_e_41-part14,MS. Heb. e. 41/129
Bodl. MS heb. e 99/2,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-99-2.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_163#MS_Heb_e_99-part2,MS. Heb. e. 99/2
Bodl. MS heb. e 36/46,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-36-46.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_125#MS_Heb_e_36-part8,MS. Heb. e. 36/46
Bodl. MS heb. e 71/37,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-71-37.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_148#MS_Heb_e_71-part15,MS. Heb. e. 71/37
Bodl. MS heb. e 69/57,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-69-57.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_146#MS_Heb_e_69-part19,MS. Heb. e. 69/57
Bodl. MS heb. e 77/49,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-77-49.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_154#MS_Heb_e_77-part22,MS. Heb. e. 77/49
Bodl. MS heb. e 106/13,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-106-13.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_107#MS_Heb_e_106,MS. Heb. e. 106/13
Bodl. MS heb. e 30/38,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-30-38.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_119#MS_Heb_e_30-part8,MS. Heb. e. 30/38
Bodl. MS heb. e 45/92,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-45-92.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_133#MS_Heb_e_45-part24,MS. Heb. e. 45/92
Bodl. MS heb. e 38/58,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-38-58.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_127#MS_Heb_e_38,MS. Heb. e. 38/58
Bodl. MS heb. e 98/42,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-98-42.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_162#MS_Heb_e_98-part35,MS. Heb. e. 98/42
Bodl. MS heb. e 47/41,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-47-41.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_135#MS_Heb_e_47-part3,MS. Heb. e. 47/41
Bodl. MS heb. e 41/128,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-41-128.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_130#MS_Heb_e_41-part14,MS. Heb. e. 41/128
Bodl. MS heb. e 99/3,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-99-3.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_163#MS_Heb_e_99-part2,MS. Heb. e. 99/3
Bodl. MS heb. e 36/47,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-36-47.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_125#MS_Heb_e_36-part8,MS. Heb. e. 36/47
Bodl. MS heb. e 71/36,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-71-36.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_148#MS_Heb_e_71-part14,MS. Heb. e. 71/36
Bodl. MS heb. e 69/56,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-69-56.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_146#MS_Heb_e_69-part19,MS. Heb. e. 69/56
Bodl. MS heb. e 77/48,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-77-48.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_154#MS_Heb_e_77-part21,MS. Heb. e. 77/48
Bodl. MS heb. e 30/39,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-30-39.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_119#MS_Heb_e_30-part8,MS. Heb. e. 30/39
Bodl. MS heb. e 106/12,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-106-12.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_107#MS_Heb_e_106,MS. Heb. e. 106/12
Bodl. MS heb. e 45/93,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-45-93.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_133#MS_Heb_e_45-part25,MS. Heb. e. 45/93
Bodl. MS heb. e 98/43,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-98-43.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_162#MS_Heb_e_98-part36,MS. Heb. e. 98/43
Bodl. MS heb. e 38/59,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-38-59.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_127#MS_Heb_e_38,MS. Heb. e. 38/59
Bodl. MS heb. e 44/51,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-44-51.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_132#MS_Heb_e_44-part13,MS. Heb. e. 44/51
Bodl. MS heb. e 106/2,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-106-2.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_107#MS_Heb_e_106,MS. Heb. e. 106/2
Bodl. MS heb. e 50/12,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-50-12.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_138#MS_Heb_e_50-part1,MS. Heb. e. 50/12
Bodl. MS heb. e 54/51,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-54-51.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_141#MS_Heb_e_54-part10,MS. Heb. e. 54/51
Bodl. MS heb. e 37/85,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-37-85.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_126#MS_Heb_e_37-part8,MS. Heb. e. 37/85
Bodl. MS heb. e 40/12,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-40-12.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_129#MS_Heb_e_40-part2,MS. Heb. e. 40/12
Bodl. MS heb. e 72/26,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-72-26.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_149#MS_Heb_e_72-part11,MS. Heb. e. 72/26
Bodl. MS heb. e 93/33,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-93-33.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_157#MS_Heb_e_93-part25,MS. Heb. e. 93/33
Bodl. MS heb. e 31/14,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-31-14.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_120#MS_Heb_e_31-part1,MS. Heb. e. 31/14
Bodl. MS heb. e 33/29,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-33-29.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_122#MS_Heb_e_33-part3,MS. Heb. e. 33/29
Bodl. MS heb. e 74/58,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-74-58.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_151#MS_Heb_e_74-part20,MS. Heb. e. 74/58
Bodl. MS heb. e 76/65,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-76-65.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_153#MS_Heb_e_76-part22,MS. Heb. e. 76/65
Bodl. MS heb. e 25/57,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-25-57.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_114#MS_Heb_e_25-part6,MS. Heb. e. 25/57
Bodl. MS heb. e 39/74,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-39-74.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_128#MS_Heb_e_39-part11,MS. Heb. e. 39/74
Bodl. MS heb. e 41/68,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-41-68.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_130#MS_Heb_e_41-part7,MS. Heb. e. 41/68
Bodl. MS heb. e 43/55,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-43-55.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_131#MS_Heb_e_43-part15,MS. Heb. e. 43/55
Bodl. MS heb. e 51/68,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-51-68.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_139#MS_Heb_e_51,MS. Heb. e. 51/68
Bodl. MS heb. e 47/16,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-47-16.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_135#MS_Heb_e_47-part1,MS. Heb. e. 47/16
Bodl. MS heb. e 98/14,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-98-14.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_162#MS_Heb_e_98-part11,MS. Heb. e. 98/14
Bodl. MS heb. e 94/7,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-94-7.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_158#MS_Heb_e_94-part6,MS. Heb. e. 94/7
Bodl. MS heb. e 32/53,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-32-53.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_121#MS_Heb_e_32-part9,MS. Heb. e. 32/53
Bodl. MS heb. e 106/45,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-106-45.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_107#MS_Heb_e_106,MS. Heb. e. 106/45
Bodl. MS heb. e 75/22,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-75-22.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_152#MS_Heb_e_75-part12,MS. Heb. e. 75/22
Bodl. MS heb. e 71/61,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-71-61.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_148#MS_Heb_e_71-part17,MS. Heb. e. 71/61
Bodl. MS heb. e 39/9,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-39-9.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_128#MS_Heb_e_39-part4,MS. Heb. e. 39/9
Bodl. MS heb. e 36/10,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-36-10.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_125#MS_Heb_e_36-part2,MS. Heb. e. 36/10
Bodl. MS heb. e 41/87,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-41-87.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_130#MS_Heb_e_41-part10,MS. Heb. e. 41/87
Bodl. MS heb. e 40/45,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-40-45.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_129#MS_Heb_e_40-part12,MS. Heb. e. 40/45
Bodl. MS heb. e 48/25,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-48-25.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_136#MS_Heb_e_48-part3,MS. Heb. e. 48/25
Bodl. MS heb. e 76/101,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-76-101.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_153#MS_Heb_e_76-part31,MS. Heb. e. 76/101
Bodl. MS heb. e 50/45,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-50-45.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_138#MS_Heb_e_50-part7,MS. Heb. e. 50/45
Bodl. MS heb. e 102/5,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-102-5.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_103#MS_Heb_e_102-part1,MS. Heb. e. 102/5
Bodl. MS heb. e 39/23,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-39-23.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_128#MS_Heb_e_39-part6,MS. Heb. e. 39/23
Bodl. MS heb. e 99/39,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-99-39.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_163#MS_Heb_e_99-part33,MS. Heb. e. 99/39
Bodl. MS heb. e 76/32,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-76-32.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_153#MS_Heb_e_76-part9,MS. Heb. e. 76/32
Bodl. MS heb. e 105/55,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-105-55.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_106#MS_Heb_e_105-part20,MS. Heb. e. 105/55
Bodl. MS heb. e 93/64,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-93-64.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_157#MS_Heb_e_93-part50,MS. Heb. e. 93/64
Bodl. MS heb. e 31/43,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-31-43.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_120#MS_Heb_e_31-part3,MS. Heb. e. 31/43
Bodl. MS heb. e 101/16,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-101-16.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_102#MS_Heb_e_101-part14,MS. Heb. e. 101/16
Bodl. MS heb. e 97/27,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-97-27.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_161#MS_Heb_e_97-part16,MS. Heb. e. 97/27
Bodl. MS heb. e 74/108,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-74-108.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_151#MS_Heb_e_74-part37,MS. Heb. e. 74/108
Bodl. MS heb. e 44/9,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-44-9.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_132#MS_Heb_e_44-part3,MS. Heb. e. 44/9
Bodl. MS heb. e 54/100,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-54-100.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_141#MS_Heb_e_54-part16,MS. Heb. e. 54/100
Bodl. MS heb. e 35/9,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-35-9.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_124#MS_Heb_e_35-part3,MS. Heb. e. 35/9
Bodl. MS heb. e 98/7,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-98-7.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_162#MS_Heb_e_98-part7,MS. Heb. e. 98/7
Bodl. MS heb. e 71/98,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-71-98.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_148#MS_Heb_e_71-part21,MS. Heb. e. 71/98
Bodl. MS heb. e 43/43,https://princetongenizalab.github.io/iiif/bodleian/e/ms-heb-e-43-43.json,https://genizah.bodleian.ox.ac.uk/catalog/volume_131#MS_Heb_e_43-part9,MS. Heb. e. 43/43
